,emotion,gender,actor_id,intensity,statement,repetition,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40
49,disgust,male,1,02,01,02,-446.0513,47.95513,-8.209035,1.8928347,-9.66536,-7.9437284,-20.97265,-17.99677,-11.194995,-8.13829,-7.0824847,-8.804702,-9.3637295,-12.187659,-5.0893526,-1.9726955,-11.904508,-1.5314326,-7.3113027,-5.754774,-6.564314,-4.48714,-2.0418434,-1.7282314,-1.6007353,0.59068006,-4.3179564,-1.3856399,-3.23393,1.4647355,0.9145928,3.3860056,0.9466895,1.4115891,0.36830497,3.4152982,1.3928362,-0.4194064,-4.504748,-1.983201
50,disgust,male,1,02,02,01,-454.9489,58.291527,12.474753,-0.9419943,-9.75372,0.6303096,-15.958982,-21.417986,-7.2298517,-11.688665,-11.805817,-4.1062746,-10.291333,-14.85083,-6.739281,-6.469527,-16.721321,-6.633051,-7.1701794,-7.15895,-10.903409,-5.1929526,-9.226734,-5.221496,-5.9871426,0.91363436,-5.680391,4.9376335,-0.14623049,3.2233372,0.055569753,0.73368216,-3.8834307,1.319025,-0.8128048,2.927627,0.7449702,2.405693,0.29468626,1.556977
51,disgust,male,1,02,02,02,-427.76328,59.560143,-1.5502201,-0.33475107,-5.806928,-2.8845139,-19.334208,-21.564363,-11.722755,-8.262382,-9.703202,-8.8869295,-10.214932,-9.008382,-7.6578274,-1.3432962,-11.114891,-4.21836,-5.511121,-4.93141,-8.848617,-4.5215774,-5.6634483,-5.3454165,-6.7050705,-2.2874777,-6.417493,-0.498655,-0.8488335,2.7938735,1.3018409,2.1733358,-0.93923247,0.28241038,-0.18760026,4.102513,0.41151243,-0.025066346,-1.3705959,-0.83332616
52,surprise,male,1,01,01,01,-632.82214,61.79408,-0.582676,9.617839,5.2318954,-3.1074872,-6.9680333,-7.6794157,-11.350558,-7.0204496,-0.30548808,-6.130768,-1.000341,-5.7197647,-5.2665553,0.083916254,-9.724216,-4.469452,-3.1505075,-3.5455668,-6.5561967,-3.434189,-5.2708826,-6.634581,-2.6908457,-2.0647597,-6.563456,-0.5253425,-4.659638,-2.2137809,-3.8918166,-4.1215215,-1.1622301,-1.9549357,-2.7381983,0.47001448,0.28964022,0.24959368,-2.429817,-1.7815094
53,surprise,male,1,01,01,02,-654.8418,62.003094,-4.082947,12.235204,7.9202394,-2.407815,-7.4999146,-7.003642,-11.692304,-1.8118819,-1.2891905,-6.8958597,-0.6088255,-5.329885,-6.0838413,1.812802,-6.963973,-2.7658556,-0.20162533,-1.1333007,-7.8293896,-1.9430193,-3.9092433,-4.456781,-3.1097074,-3.7242475,-4.2610683,-2.0139685,-2.9862013,-1.8100877,-2.0552943,-2.1300015,-2.3990946,-2.4404428,-4.0380545,-1.8209064,-2.375382,-1.1690719,-3.2975209,-2.8015757
54,surprise,male,1,01,02,01,-632.3327,66.466286,-0.38552058,15.092798,3.843486,-1.5598694,-4.929556,-8.871506,-13.374839,-3.2049842,-1.1833024,-4.6311693,-2.4743516,-6.6595216,-2.8995304,0.98578775,-7.9900446,-3.893458,-1.3211478,-1.2706751,-9.571909,-2.6789033,-4.04541,-4.8666387,-4.539481,-2.8502536,-5.9297943,-1.6914239,-2.5256767,-1.5138899,-3.4214044,-2.5649624,-3.520816,-4.1861672,-4.785289,-3.9654152,-1.3152835,-2.603789,-3.2896967,-2.6763072
55,surprise,male,1,01,02,02,-636.18677,57.88343,-1.9458168,9.575484,-0.47367153,-4.5527415,-5.053757,-8.310829,-11.084606,-6.352023,-1.153137,-7.7621665,-1.1815665,-6.1254344,-4.803131,0.9582302,-9.954755,-4.853043,-1.8841237,-2.9084804,-8.400496,-2.6421134,-3.010959,-5.336792,-3.0015924,-1.2893242,-7.0727,-0.9915499,-4.0487776,-2.294597,-3.0264888,-4.16588,-3.3849878,-3.9414825,-4.370415,-1.0654836,-0.831957,0.03304812,-3.2059376,-1.1668173
56,surprise,male,1,02,01,01,-572.1051,59.954865,-6.3107653,10.043973,4.6763606,-3.2140572,-9.385596,-7.493079,-13.019228,-5.5266814,0.47948608,-9.202233,0.13204677,-4.453564,-5.771306,0.87346447,-10.14317,-5.0343122,-3.8805354,-5.274272,-6.6320577,-2.7159247,-5.1338534,-7.3443537,-3.4103625,-2.5190659,-6.275773,-0.15467583,-2.8999262,-0.30556044,-1.5678699,0.0774011,-0.6566632,-0.65631884,-1.2236025,0.7906279,0.18341044,0.10126716,-2.5259323,-0.8948925
57,surprise,male,1,02,01,02,-520.9261,49.6483,-6.1484604,8.639017,0.0981754,-3.9183939,-7.859183,-8.987469,-13.624467,-7.8125753,-1.5222265,-8.011833,-2.35378,-3.941385,-7.945489,-0.91173214,-9.715675,-5.992454,-3.2236822,-5.2655544,-6.639855,-3.4245238,-4.8805704,-6.6249704,-2.4248536,-0.41399294,-3.000821,3.8785875,-0.32446468,1.902498,-0.15354303,0.69045174,-0.3936832,-1.8180809,-2.8892608,-0.06912716,-0.5803887,-0.84145004,-1.7668588,-1.2903309
58,surprise,male,1,02,02,01,-561.9387,52.293636,-5.098794,9.044127,0.6988741,-4.7677593,-7.802443,-10.971273,-17.04796,-2.930842,-3.177515,-6.6127367,-1.2054567,-6.3279033,-6.427133,0.047724474,-10.929854,-3.7616742,-1.5936313,-3.9214149,-8.495636,-2.7440815,-7.7123036,-5.843877,-4.4403787,-3.587644,-3.547221,-2.4578364,-4.520008,-1.2343072,-3.2335632,-2.5706546,-3.655611,-3.4752517,-4.31153,-1.160325,-0.55161345,-0.048537973,-1.4159936,1.6352081
59,surprise,male,1,02,02,02,-544.0781,55.389503,-6.6345234,7.2744007,-0.7410212,-0.87735075,-10.114402,-11.46875,-13.349803,-6.1195154,-1.677177,-6.7098794,-2.1452003,-4.5526943,-9.182947,1.2249776,-10.361127,-7.481609,-2.670239,-2.7656753,-9.373311,-5.333258,-2.885753,-7.010605,-4.5652485,-0.3313759,-2.920158,0.13650554,-2.087352,-0.11136606,1.9844283,4.566564,3.2637267,4.8117003,-1.2640681,0.971726,0.34676743,2.143789,-0.20984554,1.2330664
60,neutral,female,2,01,01,01,-614.99786,64.276474,-12.088927,9.41706,-5.9766216,-5.099511,-7.0065713,-10.802598,-5.1331625,-1.3218846,-5.8949633,-2.6795142,-6.1952124,0.03424888,-8.362397,-2.5168602,-3.4086435,-2.4346716,-1.603801,-0.789622,-0.3721925,-1.299228,-0.77198297,1.0603933,-1.1326073,-2.629732,0.24096765,-0.86918217,2.022205,1.238412,0.27054033,3.7278605,2.3665612,5.1376204,2.5796597,3.2960088,-2.0892727,1.5653343,-1.2041727,0.8831766
61,neutral,female,2,01,01,02,-614.5419,58.66103,-13.2142725,13.366074,-7.416209,-3.9187198,-6.455827,-8.870977,-3.4282827,-2.27653,-4.0568023,-2.7673712,-6.766611,-0.28028107,-7.358274,-3.774027,-2.8640044,-1.1852189,-2.293097,-0.6436919,-0.84070563,-1.9740326,-2.2237842,-0.11202381,-1.7640457,-3.6160684,-2.2158346,-1.4164753,2.5349145,2.3901763,0.69685477,4.490374,3.736673,4.401937,1.7948792,4.1892576,-0.7043668,2.4275532,-0.7394924,-0.13836709
62,neutral,female,2,01,02,01,-575.75745,62.65248,-14.190677,4.8386993,-6.5067477,-4.652003,-7.425965,-12.023653,-6.526121,-2.5586812,-6.2436676,-3.7492201,-8.12818,1.8180902,-7.921285,-4.019216,-4.0016513,-4.2940006,-1.421759,0.060095683,-0.083178826,-0.50836605,-0.6303002,-0.37227395,0.35411364,-1.119056,2.5556724,3.6434999,2.6490357,3.5792532,-0.22563429,3.5567923,1.2924079,2.2047668,1.914086,5.4063897,-1.5671139,0.6540312,-1.4121484,1.5141286
63,neutral,female,2,01,02,02,-603.35846,55.877415,-11.653137,5.7157116,-7.7325788,-6.145285,-7.6976557,-12.779856,-7.422775,-3.9748297,-6.9183784,-4.023992,-10.244538,-0.5271128,-8.964047,-3.8159506,-3.6605754,-5.5170164,-1.5632138,-1.0775913,-0.41952074,-2.2059166,-2.2375753,-1.069126,-1.5794203,-0.88310885,2.69235,3.5395865,3.6159792,5.545119,2.087339,4.105769,-0.56774265,0.36918858,0.7822411,6.545486,0.7780453,3.0265656,-1.0521355,0.3783557
64,calm,female,2,01,01,01,-614.89685,65.42289,-5.475077,14.217049,-6.4542055,-2.5322068,-4.5857615,-9.615054,-3.7817647,-2.7383544,-4.1481,-5.384352,-5.899535,1.4796823,-7.1481566,-2.97491,-4.347462,-2.52973,-5.8913574,-2.00335,-2.3848004,-2.7079248,-1.5454623,-0.09106692,-0.56906176,1.0364493,4.781307,6.5953507,8.72873,6.7655687,3.647887,4.684044,1.745162,4.701661,2.0877337,3.753631,-1.4590155,1.8898451,0.35581166,1.4532788
65,calm,female,2,01,01,02,-600.88873,62.61304,-12.100174,10.685825,-8.025128,-4.256081,-6.50922,-12.307869,-3.9878588,-4.6285143,-5.0154643,-9.292116,-7.096227,1.7529018,-8.744978,-4.004135,-6.761878,-4.952591,-6.9297333,-3.9411325,-2.865095,-3.660585,-2.022685,-0.42068306,-1.1027522,-0.13582717,0.49005127,2.2008183,4.777663,6.755492,4.5634155,7.6042113,2.351585,3.8989534,-1.229398,3.7068696,1.4421363,6.9581428,3.4824278,2.7791455
66,calm,female,2,01,02,01,-608.3357,57.047997,-8.4154005,4.5872316,-6.464307,-5.1311865,-9.001697,-11.618759,-7.678742,-3.2505968,-7.9143667,-6.129338,-8.926025,0.66938514,-11.122292,-6.4806547,-4.475461,-4.8759174,-6.461074,-3.1622634,-4.3665905,-6.787166,-2.0834,-1.807189,-1.138854,-0.9084308,2.4835753,5.2893057,7.1689367,8.938378,5.6423254,7.1860666,3.188198,3.7876813,2.5717225,6.1653237,1.4905305,5.2738504,1.6933556,3.7460039
67,calm,female,2,01,02,02,-591.92114,62.216995,-15.930927,0.88686466,-8.853314,-7.2443743,-10.352103,-15.372656,-8.20509,-4.8054404,-8.849456,-7.176615,-12.285439,-1.253971,-12.279388,-7.070283,-6.050956,-5.4716244,-7.936443,-4.8283844,-5.757151,-7.3987164,-3.2220519,-1.8727264,-1.2746315,-1.0863255,2.4562826,2.1366956,5.9392614,7.553296,5.0432734,7.181598,3.9791787,3.853944,2.5007343,6.4727874,1.5081741,6.3450074,1.8522816,2.6982129
68,calm,female,2,02,01,01,-586.397,59.257652,-8.564562,10.24112,-8.69063,-7.269437,-5.693656,-11.067939,-8.634658,-3.0904996,-6.2252526,-9.073972,-6.919859,-2.462624,-8.711558,-5.1628237,-7.438921,-4.3803277,-6.7045302,-4.3821216,-2.4377098,-5.526726,-2.5095263,-2.3581772,-3.3263729,-1.4192052,-0.8135437,2.3901222,2.7985125,2.6518123,-0.31842306,2.4973109,1.2415532,6.151159,5.548649,10.190039,3.4528275,4.452708,1.255941,0.6622149
69,calm,female,2,02,01,02,-597.43634,61.55442,-12.3101,9.647639,-10.685597,-3.8395357,-6.9895825,-12.809221,-6.4846845,-4.9825087,-3.6372635,-9.983776,-7.8187795,0.025028229,-8.686186,-5.3908057,-7.8633285,-5.1073675,-6.067778,-5.804481,-5.5704656,-7.6818876,-4.8194036,-1.3328565,-0.4722546,1.121304,0.40752822,-0.120471075,-1.1958507,1.4615716,-0.35092774,4.1129966,2.5797722,5.9398317,5.003002,9.652502,4.3539505,4.1070724,-1.2266573,-0.36146075
70,calm,female,2,02,02,01,-589.7891,54.990334,-9.950132,0.67818743,-10.586604,-3.6115644,-12.087314,-15.350881,-11.04466,-3.5367596,-9.44788,-11.197448,-10.727577,-1.6742264,-11.956036,-4.394796,-6.547211,-4.8488216,-7.7756724,-5.2626166,-3.5949495,-7.997074,-2.3883247,-1.1547152,-2.951292,3.2536461,4.6708317,6.1828523,7.1222467,5.9309835,3.4045482,5.9311404,1.9216131,4.588093,3.812825,8.081881,0.7391597,2.869971,-1.7186615,1.1240306
71,calm,female,2,02,02,02,-584.249,61.553787,-8.576317,2.7416313,-9.749195,-3.1989355,-11.024346,-14.122357,-8.607099,-1.4754697,-7.616971,-11.31955,-11.028864,-0.080825135,-11.373525,-4.078542,-7.510799,-4.6976223,-7.738015,-5.75088,-5.355262,-8.876527,-3.4549768,-3.6634774,-4.2491136,-0.012300932,1.7883993,4.224539,4.946916,5.5733724,1.5171751,5.0541778,2.720688,6.9886737,7.4690785,9.990127,1.0975168,2.1237342,-3.0363662,0.36569226
72,happy,female,2,01,01,01,-552.389,51.476933,-25.34085,10.078699,-8.707933,-7.4321413,-5.043609,-15.1050825,-5.1551437,-3.8855894,-6.4485097,-3.1699724,-10.167725,-1.0397975,-6.61364,-4.5832715,-3.0906696,-1.9462228,-3.5897446,0.9291612,-2.0683618,-3.3568418,-1.2167705,-1.3098837,0.4127459,-1.0723085,0.5601219,1.9576204,2.725262,2.6836443,-2.4270425,0.871927,2.4049063,5.312312,2.4441452,0.59530914,-3.2719512,2.1105335,0.92372483,1.093806
73,happy,female,2,01,01,02,-563.7197,55.063072,-22.533495,14.489977,-8.119955,-8.174862,-5.7878604,-15.452911,-4.424931,-5.054753,-7.8037505,-2.2446692,-9.677634,0.042130575,-6.260959,-5.5264935,-2.6068978,-1.6404126,-3.2850072,2.265345,-2.070913,-3.656387,-1.9266827,-1.870507,-2.404802,-3.6830943,-1.7842996,1.7979208,2.2616107,4.8149185,-0.03815841,3.5585115,4.0664673,6.4980297,2.8577015,3.3226295,-1.1960998,2.8108902,-0.45654774,0.2982774
74,happy,female,2,01,02,01,-552.9546,52.526268,-26.320583,6.376562,-10.194061,-8.647776,-11.249613,-18.74452,-6.3236227,-4.389523,-10.269541,-3.1435144,-12.743048,-1.1284844,-7.725634,-7.270053,-3.7041795,-5.318331,-5.416261,1.2186958,-1.3071324,-3.306662,-1.12212,-1.3106009,0.23603821,1.340458,3.0894089,3.7080622,1.137977,1.9458067,-2.9362955,0.5070708,2.034014,5.549301,5.6451945,4.859429,-0.83846766,1.8119822,1.7868214,3.8752878
75,happy,female,2,01,02,02,-551.83655,56.987118,-19.698969,10.135117,-8.045212,-7.6329374,-10.723212,-16.123808,-3.7305677,-2.5860558,-8.579898,-2.296731,-10.321215,-0.16459732,-8.57887,-5.664097,-3.282373,-4.1211753,-3.8448257,1.5374141,-2.629459,-4.463826,-3.1545122,-2.4310482,-1.1881118,0.7815918,3.1598146,2.2386224,1.8150585,2.9733455,-0.87339956,1.0951219,0.56132203,3.229262,4.247149,3.6219602,-3.2370672,-0.9183992,-1.2570317,3.3429856
76,happy,female,2,02,01,01,-449.03467,39.66446,-36.782867,8.386635,-13.9206705,-18.287458,-8.256415,-19.221394,-4.778682,-9.810925,-11.580965,-2.6658454,-14.32836,-0.4380183,-8.115909,-7.748333,-0.6939963,0.8912983,-1.1157633,2.3709645,-2.4572232,-3.9668584,0.22624113,-0.52719915,0.62025076,-1.1020254,0.46273005,3.7273185,4.3976445,5.3082533,2.1130438,3.6874242,2.2962332,2.5611112,2.0029144,3.8352573,0.07378775,2.0181406,-0.71323085,-0.005835489
77,happy,female,2,02,01,02,-444.07172,43.547714,-36.769012,7.2156563,-12.154332,-19.19865,-9.829627,-17.055735,-6.294701,-7.373966,-11.178728,-0.85457563,-13.083381,0.9223532,-6.2415905,-5.730143,3.0101612,1.5479931,-0.67661333,2.1377473,-1.1596375,-3.5389512,-0.5807827,-0.85050535,-0.91318387,-1.624961,-0.2644927,1.4395701,1.8969136,4.0708327,3.9877558,7.7882113,6.1073174,4.0962067,1.6601689,4.0228033,1.4016182,5.250661,1.4742975,1.9205085
78,happy,female,2,02,02,01,-496.13336,46.056107,-28.008839,5.341246,-8.249223,-14.857056,-14.237119,-18.162216,-4.8425684,-4.3715677,-14.122098,-2.7519176,-13.14947,-1.2391164,-8.147504,-9.838854,-3.4547021,-5.805914,-5.0128036,0.94185084,1.5201792,-2.331352,0.42804623,2.9529095,2.0992212,2.8482206,3.0925357,3.2752464,-0.69384956,1.4289504,1.5150913,5.6695633,5.713723,3.051578,1.7431957,3.3598766,0.38803947,2.5822542,2.2129169,3.1653733
79,happy,female,2,02,02,02,-487.7564,47.04681,-29.170105,5.2774096,-11.200939,-16.293863,-11.7439,-18.563818,-8.006205,-7.5772705,-14.100103,-2.2606685,-15.10283,-0.3921149,-8.639168,-8.440823,-0.08952167,-1.3484397,-2.6759386,2.363222,-1.223464,-5.5885963,-0.93195707,0.32460257,0.6314374,1.0375657,0.8255842,3.9318738,1.390336,4.929822,3.9897606,9.335158,7.738789,5.2927303,4.4816093,4.7714806,1.9463085,3.8525908,1.6853216,2.064517
80,sad,female,2,01,01,01,-628.7283,64.15025,-14.221365,8.283779,-8.096852,-5.987697,-8.471579,-13.177888,-7.4634724,-4.7036934,-5.9509654,-6.774262,-6.277205,1.6920687,-7.7572737,-3.7830813,-6.2097955,-2.7561905,-6.880728,-3.3687909,-3.025503,-3.1102087,-3.3951242,1.2150586,0.8226432,-0.11561772,1.5931091,2.3340597,3.6360114,4.849704,4.023228,10.360077,9.536151,9.382943,6.3900356,4.820281,-1.4665862,0.4157248,-1.2685505,0.810143
81,sad,female,2,01,01,02,-621.71545,68.305824,-13.167956,10.50235,-7.1945395,-4.2445602,-6.1161566,-11.53013,-8.03344,-1.9603184,-6.287009,-4.437345,-6.7001905,0.6366553,-7.288156,-4.232084,-5.7306128,-2.869296,-6.4872274,-3.003009,-1.736874,-3.325742,-4.356923,-0.58123475,0.3158689,-2.9272838,1.7745996,2.5553727,3.672376,6.4518614,4.192642,8.7051735,7.1901565,5.570681,3.0431552,1.7151896,-3.034591,0.2553531,0.4118022,0.53098893
82,sad,female,2,01,02,01,-623.00977,53.668095,-6.2725306,5.4918857,-6.247439,-5.7604227,-11.383449,-14.228992,-5.4325542,-3.6317334,-8.02001,-4.362391,-8.215564,-0.7876565,-8.294411,-5.3666267,-4.4035263,-3.854585,-5.7602754,-3.041179,-3.3255053,-6.693481,-5.8199887,-2.1707382,-2.0919452,-1.7687627,2.9946222,2.437216,2.366735,1.6303989,2.0915935,9.897517,13.222181,14.5735235,11.614205,7.672301,-1.6055157,1.8046181,1.373341,3.1526837
83,sad,female,2,01,02,02,-640.1921,55.702553,-7.1490755,8.307373,-3.9488385,-4.79489,-8.813447,-12.377769,-7.061756,-0.76510936,-7.6025004,-4.2746134,-7.612625,-0.8773094,-7.8342056,-3.5636148,-4.1542406,-3.7090008,-4.5447507,-4.148624,-2.5680254,-6.5367556,-5.9182215,-3.3285522,-2.8171499,-3.6046288,0.5939658,2.4861827,4.8502564,7.651656,7.238235,13.507187,14.029609,13.267095,9.530956,6.844565,-2.2200608,0.25696418,0.25823423,3.8531945
84,sad,female,2,02,01,01,-624.2805,59.278934,-12.442747,7.4127984,-11.20595,-7.9807496,-12.587143,-17.335955,-11.643435,-4.7099833,-9.829086,-2.935412,-8.676535,4.1404505,-6.2531476,-6.6983156,-3.7937546,-1.3420792,-4.1865587,-0.076653935,0.72045213,-0.14458266,-0.32045957,4.5244975,6.195204,5.873478,7.8424506,3.3812768,2.176417,-0.30412403,-3.5525916,2.199738,0.5867819,1.5043759,-2.8025165,-0.18962276,-3.0292795,-0.045637924,-2.6715877,-0.57130176
85,sad,female,2,02,01,02,-633.17523,66.332184,-7.7334275,9.547893,-6.5590196,-5.8611817,-12.64674,-14.854169,-11.298141,-4.089809,-8.391579,-3.9436438,-8.236676,-0.592137,-6.4928646,-4.272905,-3.3099236,-0.95808214,-6.1408277,-1.9897475,-2.867543,-2.4165752,-1.569689,1.664475,2.87687,2.2737355,6.2032313,6.7529216,6.5416436,4.993849,0.5450649,2.072645,-0.68388283,1.7652968,-0.6535835,0.73267967,-4.0465894,-1.111331,-1.9977351,0.6540009
86,sad,female,2,02,02,01,-625.6555,53.954395,-8.009159,4.988747,-7.8831344,-5.885268,-13.584994,-17.821512,-12.969572,-5.7044573,-10.224981,-4.7127194,-11.563377,-1.4970841,-7.9686713,-9.183801,-3.9140518,-4.420074,-9.115207,-3.1174638,-4.729171,-5.6882353,-2.70601,2.5365567,4.1999154,2.5591333,4.4083405,3.0504324,3.2629852,5.19753,2.7443078,5.8928213,1.2516346,1.1060741,-2.5544696,1.2073945,-1.9709102,-1.5259671,-2.7332528,-0.82333523
87,sad,female,2,02,02,02,-621.5709,54.184734,-8.577228,6.25785,-6.666958,-8.925411,-15.337568,-16.849607,-10.80788,-3.335116,-11.922726,-4.6182475,-10.247837,-0.6694083,-6.38895,-8.888508,-2.8803945,-3.3317916,-8.047081,-2.0184803,-2.851142,-2.4204648,-0.40168986,6.6480846,6.3311253,4.3328037,5.035411,1.8528827,-1.0021597,-0.044776507,-2.817189,3.0754442,-0.7483892,-0.70301247,-4.192603,0.31818682,-3.969859,-1.4748352,-3.7808566,0.5993466
88,angry,female,2,01,01,01,-526.7639,52.98029,-13.038193,7.258232,-7.9943004,-5.933783,-4.6518235,-12.674568,-5.665134,-2.9092207,-3.8268616,-3.017372,-6.0136585,1.1127976,-6.398517,-4.6100054,-4.6175737,-2.7833173,-2.54647,0.94347805,2.5743554,0.5479983,-0.18652567,-1.2516375,0.9847538,1.7276332,4.4585137,3.6190484,0.3655733,0.80871606,-1.3723137,3.3705328,2.566688,3.4501672,0.54666257,1.7486582,-1.0362988,1.7093302,0.6414897,0.935076
89,angry,female,2,01,01,02,-491.3484,50.813484,-20.926281,8.912345,-10.166615,-5.622891,-6.705997,-12.73359,-3.3142776,-0.9372071,-2.5797002,-2.5125535,-5.0598807,-0.1505144,-6.2644157,-4.4197426,-3.4075232,-1.5759922,-2.0024433,3.451337,1.8230927,0.4387023,-0.5921305,-0.3634862,0.31791404,0.9216616,4.238849,2.055014,0.6744707,0.21994106,-0.89571077,3.994643,2.8956993,3.4315524,2.4197342,2.6387005,-0.9851016,1.8073158,-0.45257616,1.6373024
90,angry,female,2,01,02,01,-523.048,56.115288,-13.244286,4.462609,-11.113882,-5.01083,-6.9885836,-14.007077,-7.33927,-2.6772776,-7.4064226,-3.0648663,-8.857741,0.019102301,-7.1799736,-5.7710514,-4.002794,-5.81844,-6.94472,-2.4381013,-2.1257021,-2.2101145,0.6423153,0.22412203,1.5005493,1.8684516,4.181633,5.1124444,3.7260191,4.731298,0.79280645,3.1715336,0.481889,2.6478658,1.4634134,2.5441372,0.012799659,1.1851323,-0.99146074,-1.7296981
91,angry,female,2,01,02,02,-509.92676,51.679123,-19.883677,4.215481,-14.299189,-8.810763,-6.759646,-16.04607,-7.4470344,-3.5250876,-6.7218623,-2.9916635,-10.61189,1.9331782,-7.376374,-4.312313,-3.9736629,-7.748557,-8.228562,-2.5055778,-2.5760787,-3.5045593,-1.0670832,0.057429858,1.1283854,1.1468055,3.8367784,4.577574,5.7867746,6.497753,0.54742986,1.9196975,-0.88755363,2.8040137,2.2018123,3.087669,-1.5264473,0.02773543,0.59438276,0.9171491
92,angry,female,2,02,01,01,-396.93082,39.043587,-30.618122,3.8050466,-19.16739,-10.43557,-3.616575,-18.058296,-3.2438223,-6.0495296,-5.046117,-4.082437,-9.25967,-0.9056939,-5.3189406,-1.0736122,0.62685406,3.4711692,1.8318254,4.617094,2.4079857,0.8603518,-1.4916182,0.6644011,1.7540896,4.19514,4.7262354,0.78310794,-1.820849,-1.1235095,-0.045491558,3.765099,-0.35846993,1.7493025,1.7954215,0.13472411,-1.0057236,2.305586,0.39962113,1.8895656
93,angry,female,2,02,01,02,-411.52362,44.337624,-32.37353,3.8966732,-19.90305,-9.613238,0.2938481,-17.105139,-5.39373,-6.484974,-4.863118,-2.5891721,-11.152633,0.41532668,-7.0505524,-4.344101,-1.2104023,1.1942332,0.11520057,3.5610003,0.5736414,0.1588245,0.21173541,2.596923,3.49605,3.9460115,3.460119,0.69902545,1.2606723,2.239732,0.027325498,1.9046894,-2.306664,-0.03106302,2.278188,2.3520231,0.29643935,1.5898263,-0.88723963,1.6228427
94,angry,female,2,02,02,01,-363.38934,34.222897,-40.98215,-5.912687,-24.351322,-16.912708,-5.4359326,-24.327091,-9.730372,-9.795455,-10.932236,-6.1941247,-15.168343,-4.7776217,-8.089925,-2.2988985,0.4178077,4.7490087,3.9755957,7.498849,6.4878397,5.589992,3.3794155,0.89436984,-0.4319708,-0.97076184,0.34624773,-0.96221,-3.614219,-0.8997277,-1.4054941,2.6234539,-1.4883928,0.22882669,2.1921115,1.9942162,0.09299152,2.3126872,1.9912194,5.02669
95,angry,female,2,02,02,02,-362.88577,31.782312,-41.05123,-2.879316,-25.49648,-14.997865,-4.618185,-22.679665,-8.159203,-9.065193,-10.813014,-6.156149,-15.753391,-3.763303,-8.809277,-1.218141,1.9337505,2.6412222,-1.093811,4.45123,1.2260944,3.3375912,5.186807,4.2988358,3.0341704,-0.817407,0.5709494,-0.4709351,0.24219061,0.6348947,-2.77103,0.62973595,0.42962286,2.592453,0.611479,-1.0327209,-1.4816817,1.7830126,-2.579833,-0.6368425
96,fear,female,2,01,01,01,-525.87506,40.33983,-31.554571,5.783386,-14.8898,-11.855546,-10.203641,-18.596361,-7.3999834,-8.865309,-7.6942563,-6.447134,-6.1254015,2.2245228,-6.8544903,-5.847386,-8.937433,-3.1962488,-2.3554072,6.192859,9.071522,9.218115,9.30956,9.354472,3.5185204,1.4966228,3.7816532,2.2847462,0.94498664,-0.62488884,-4.185996,0.21709412,-2.3620534,-1.1324254,-1.6267786,-2.021566,-5.2101035,-1.9001647,-1.6010437,0.5178736
97,fear,female,2,01,01,02,-527.2273,41.778927,-32.042606,2.3944833,-13.835953,-11.165331,-9.085635,-20.667112,-8.2584505,-7.4881115,-8.829914,-6.4424663,-7.341161,3.5929594,-8.320191,-5.554664,-3.7347028,0.02517888,1.3716804,9.25125,10.154583,9.301872,5.401932,6.6647243,2.1055439,-0.94282156,1.2406856,0.43163747,-0.032187827,-1.2328058,-5.5791287,-0.42906642,-1.7213483,-1.4779884,-0.45940822,-1.1231884,-3.3421772,0.27692553,-1.3018177,-0.4932174
98,fear,female,2,01,02,01,-521.07825,38.367645,-29.664732,2.405943,-11.703587,-10.812455,-12.949137,-19.941593,-6.2968965,-4.51846,-11.092858,-4.2393036,-8.57407,2.2331421,-8.871635,-5.165696,-4.3705645,-1.9342107,0.27693436,7.9422026,9.418376,8.349352,6.8022604,7.50087,3.1932561,0.325527,5.2784367,1.837048,0.6120923,-0.21351409,-4.962749,0.5186291,-2.7769997,-1.667216,-1.9930296,-0.96542287,-3.6173663,0.38739118,-0.79788065,1.5066783
99,fear,female,2,01,02,02,-524.9407,35.46933,-33.27389,-1.2984309,-12.214025,-13.168959,-15.157905,-22.452883,-6.5234942,-5.4763346,-12.194071,-6.7567616,-7.3251605,2.8778276,-10.572477,-4.142813,-4.403447,0.1341966,6.7308884,15.729823,17.79938,12.11697,6.295915,5.278097,-2.4590664,-3.3415072,1.2768282,-0.34363428,0.75246733,-2.0616426,-6.0207205,0.2651291,-2.0483212,-2.7761843,-2.4400015,-2.1171007,-4.4165163,2.073689,0.46784586,3.9814012
